Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-primary""]))",Chrome 126.0.0.0,,,2024-06-22 09:39:03,2024-06-22 09:39:05,1.165s,PASSED
"Keywords.OtherKeyword.selectObjectBasedOnIndex(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""cursor-pointer""]), ""1"")",Chrome 126.0.0.0,,,2024-06-22 09:39:05,2024-06-22 09:39:06,1.640s,PASSED
"Keywords.OtherKeyword.selectObjectBasedOnIndex(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""d-flex justify-content-between""]), ""2"")",Chrome 126.0.0.0,,,2024-06-22 09:39:06,2024-06-22 09:39:07,0.617s,PASSED
"check(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""checkbox""]))",Chrome 126.0.0.0,,,2024-06-22 09:39:07,2024-06-22 09:39:07,0.603s,PASSED
"click(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-primary""]))",Chrome 126.0.0.0,,,2024-06-22 09:39:07,2024-06-22 09:39:08,0.640s,PASSED
,,,,,,,
Test Cases/Registration-USIM,Chrome 126.0.0.0,,,2024-06-22 09:39:08,2024-06-22 09:39:35,26.747s,PASSED
openBrowser(URL_Prioritas),Chrome 126.0.0.0,,,2024-06-22 09:39:08,2024-06-22 09:39:14,6.148s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,2024-06-22 09:39:14,2024-06-22 09:39:14,0.108s,PASSED
"OtherKeyword.selectObjectBasedOnIndex(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-secondary""]), ""1"")",Chrome 126.0.0.0,,,2024-06-22 09:39:14,2024-06-22 09:39:16,1.863s,PASSED
"SupportMethod.selectRandomlyListobject(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""price""]))",Chrome 126.0.0.0,,,2024-06-22 09:39:16,2024-06-22 09:39:18,2.005s,PASSED
"click(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-primary""]))",Chrome 126.0.0.0,,,2024-06-22 09:39:18,2024-06-22 09:39:19,0.566s,PASSED
"SupportMethod.selectRandomlyListobject(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""w-100""]))",Chrome 126.0.0.0,,,2024-06-22 09:39:19,2024-06-22 09:39:20,1.510s,PASSED
"SupportMethod.selectRandomlyListobject(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""select-square""]))",Chrome 126.0.0.0,,,2024-06-22 09:39:20,2024-06-22 09:39:21,1.210s,PASSED
"setText(findTestObject(""input"", [""attr"":""@name"", ""val"":""nama_lengkap""]), custName)",Chrome 126.0.0.0,,,2024-06-22 09:39:21,2024-06-22 09:39:23,1.155s,PASSED
"setText(findTestObject(""input"", [""attr"":""@name"", ""val"":""nomor_hp""]), contactNumber)",Chrome 126.0.0.0,,,2024-06-22 09:39:23,2024-06-22 09:39:24,1.608s,PASSED
"setText(findTestObject(""input"", [""attr"":""@name"", ""val"":""email""]), email)",Chrome 126.0.0.0,,,2024-06-22 09:39:24,2024-06-22 09:39:26,1.329s,PASSED
"setText(findTestObject(""input"", [""attr"":""@name"", ""val"":""re_email""]), email)",Chrome 126.0.0.0,,,2024-06-22 09:39:26,2024-06-22 09:39:27,1.006s,PASSED
"OtherKeyword.selectObjectBasedOnIndex(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""cursor-pointer""]), ""1"")",Chrome 126.0.0.0,,,2024-06-22 09:39:27,2024-06-22 09:39:27,0.735s,PASSED
"SupportMethod.selectRandomlyListobject(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""location-list""]))",Chrome 126.0.0.0,,,2024-06-22 09:39:27,2024-06-22 09:39:29,1.884s,PASSED
"click(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-primary    mt""]))",Chrome 126.0.0.0,,,2024-06-22 09:39:29,2024-06-22 09:39:30,1.112s,PASSED
"click(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-primary""]))",Chrome 126.0.0.0,,,2024-06-22 09:39:30,2024-06-22 09:39:31,1.187s,PASSED
"Keywords.OtherKeyword.selectObjectBasedOnIndex(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""cursor-pointer""]), ""1"")",Chrome 126.0.0.0,,,2024-06-22 09:39:31,2024-06-22 09:39:33,1.235s,PASSED
"Keywords.OtherKeyword.selectObjectBasedOnIndex(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""d-flex justify-content-between""]), ""2"")",Chrome 126.0.0.0,,,2024-06-22 09:39:33,2024-06-22 09:39:34,0.830s,PASSED
"check(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""checkbox""]))",Chrome 126.0.0.0,,,2024-06-22 09:39:34,2024-06-22 09:39:34,0.575s,PASSED
"click(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-primary""]))",Chrome 126.0.0.0,,,2024-06-22 09:39:34,2024-06-22 09:39:35,0.660s,PASSED
